,job_id,url_logo,company_name,location,position,industry,min_company_size,max_company_size,job_desc,posted
42,3070192,https://siva.jsstatic.com/id/2270/images/logo/2270_logo_0_29644.png,PT Enseval Putera Megatrading Tbk,"Jakarta Timur (Jakarta Raya) - Kawasan Industri Pulo Gadung,  Jak-Tim","Developer Intern (Web, Android, Game, Oracle)",IT-Perangkat Lunak,0,0,,01/01/90
43,3070191,https://siva.jsstatic.com/id/833/images/logo/833_logo_0_6127388.jpg,PT Sigap Prima Astrea,Jakarta Utara (Jakarta Raya),Marketing Section Head,Lainnya/Kategori tidak tersedia,0,0,,01/01/90
44,3070190,https://siva.jsstatic.com/id/63685/images/logo/63685_logo_0_269895.jpg,PT Organik Sehat Alami,Jakarta Selatan (Jakarta Raya) - Belleza permata hijau,Nutritionist Consultant,Teknologi Makanan/Ahli Gizi,0,0,,01/01/90
45,3070189,https://siva.jsstatic.com/id/65236/images/logo/65236_logo_0_474999.jpg,CV Surya Nusantara Safety,Medan (Sumatera Utara),Sales Executive,Penjualan - Korporasi,0,0,,01/01/90
46,3070188,https://siva.jsstatic.com/id/65236/images/logo/65236_logo_0_474999.jpg,CV Surya Nusantara Safety,Medan (Sumatera Utara) - Medan,Digital Strategist (DS),Pemasaran/Pengembangan Bisnis,0,0,,01/01/90
47,3070187,https://siva.jsstatic.com/id/162320/images/logo/162320_logo_0_659903.jpg,JDA STORE,"Yogyakarta - SLEMAN,  YOGYAKARTA",ADVERTISER,Periklanan,0,0,,01/01/90
48,3070185,https://siva.jsstatic.com/id/9708/images/logo/9708_logo_0_73573.jpg,PT JAC Indonesia,Jakarta Raya,Office Administrator (English Speaking),Staf/Administrasi umum,0,0,,01/01/90
49,3070184,https://siva.jsstatic.com/id/28963/images/logo/28963_logo_0_326936.jpg,PT Bitutek,"Cileungsi (Jawa Barat) - Kawasan Industri Korin - Klapanunggal,  Kab. Bogor",Staf Export Import,Logistik/Jaringan,0,0,,01/01/90
50,3070183,https://siva.jsstatic.com/id/28632/images/logo/28632_logo_0_616180.png,PT Home Credit Indonesia,Jakarta Raya,Antifraud Investigator Officer,Perbankan/Keuangan,0,0,,01/01/90
51,3070182,https://siva.jsstatic.com/id/56857/images/logo/56857_logo_0_536786.jpg,PT Demix Sarana Industri Indonesia,Jakarta Selatan (Jakarta Raya),SPB DEPO BANGUNAN JABODETABEK,Sipil/Konstruksi Bangunan,0,0,,01/01/90
52,3070180,https://siva.jsstatic.com/id/36251/images/logo/36251_logo_0_432760.jpg,PT CS2 Pola Sehat (OT Group),Jakarta Raya - Cengkareng - OT Building,Key Account Manager (HORECA),Pemasaran/Pengembangan Bisnis,0,0,,01/01/90
53,3070179,https://siva.jsstatic.com/id/58301/images/logo/58301_logo_0_694783.jpg,INDOFUN GAMES,Jakarta Pusat (Jakarta Raya),Sekretaris Perusahaan,Sekretaris,0,0,,01/01/90
54,3070178,https://siva.jsstatic.com/id/9421/images/logo/9421_logo_0_6225445.jpg,PT. Tri-Saudara Sentosa Industri,Jakarta Utara (Jakarta Raya) - Kapuk,ENGINEERING (ADMIN) JAKARTA UTARA,Mekanik/Otomotif,0,0,,01/01/90
55,3067794,https://siva.jsstatic.com/id/2997/images/logo/2997_logo_0_7010398.jpg,PT Solo Murni,Surakarta (Jawa Tengah),Sales Executive (Sales Rokok) Area Solo Raya,Penjualan Ritel,0,0,,01/01/90
56,3070176,,Tripadu Maju Bersama,Jakarta Raya - Jakarta,Java Developer,IT-Perangkat Lunak,0,0,,01/01/90
57,3070174,https://siva.jsstatic.com/id/9592/images/logo/9592_logo_0_7177928.jpg,PT CIMB Niaga Tbk,Yogyakarta,Software Engineer ( Yogyakarta ),IT-Perangkat Lunak,0,0,,01/01/90
58,3070173,https://siva.jsstatic.com/id/8257/images/logo/8257_logo_0_6686346.jpg,PT Petra Sejahtera Abadi,Tangerang (Banten) - Tangerang,Recruitment Staff,Personalia,201,500," 
Melakukan seluruh proses rekruitmen dan seleksi (job requirement, job posting, sourcing, selection, interview HR & User dan administrasi)
Membuat laporan harian hasil rekruitmen
Berkoordinasi dengan seluruh divisi terkait pemenuhan kebutuhan karyawan
Bertanggung jawab terhadap seluruh proses rekruitmen di perusahaan
Filing

 
Requirements :

Usia minimal 30 tahun
Pendidikan minimal S1  jurusan psikologi
Pengalaman di bidang yang sama minimal 2 tahun
Bisa memegang alat tes Psikotes (PAPIKOSTIK,DISC,APPTITUDE)
Menguasai program komputer Ms. Office (Word, Excel, Power Point)
Mampu bekerja secara individual & team
Memiliki kemampuan komunikasi baik dan mampu bekerja dibawah tekanan
Mandiri, Jujur & Teliti
Penempatan Serpong, Tangerang

Benefits :


Gaji pokok + uang makan + uang transport
BPJS Ketenagakerjaan
BPJS Kesehatan
Peluang jenjang karier
Waktu Bekerja : Senin- Jum'at

 
Kelengkapan Berkas Lamaran :
 

CV + Foto terbaru
Ijasah pendidikan terakhir
Transkrip nilai
SKCK

 

KIRIMKAN SEGERA ",24/09/19
59,3070172,https://siva.jsstatic.com/id/28632/images/logo/28632_logo_0_616180.png,PT Home Credit Indonesia,Jakarta Raya,Account Payable Portfolio,Akuntansi Umum/Pembiayaan,0,0,,01/01/90
60,3070171,,PT Mandala Multifinance Tbk (R4),Jakarta Pusat (Jakarta Raya),Recruitment & Selection Officer – R4,Personalia,0,0,,01/01/90
61,3070169,https://siva.jsstatic.com/id/15105/images/logo/15105_logo_0_336570.jpg,PT Indo Avatar Sejati,"Aceh, Bali, Bengkulu, Jakarta Raya, Jambi, Jawa Barat, Jawa Tengah, Jawa Timur, Kalimantan Barat, Sumatera Utara",SPV Sales Area,Penjualan Ritel,0,0,,01/01/90
62,3070170,https://siva.jsstatic.com/id/49709/images/logo/49709_logo_0_6944973.jpg,PT Human Resources Provider,Jakarta Raya - Jabodetabek,Sales Canvasser Gadget ( Modem ),Pemasaran/Pengembangan Bisnis,0,0,,01/01/90
63,3070167,https://siva.jsstatic.com/id/4650/images/logo/4650_logo_0_633548.jpg,EF English First,Jakarta Raya,English Teacher (TRT JABODETABEK),Pendidikan,0,0,,01/01/90
64,3070166,https://siva.jsstatic.com/id/56340/images/logo/56340_logo_0_18631.jpg,PT Sewu Segar Primatama (Re.juve),Bandung (Jawa Barat),Store Crew (PENEMPATAN BANDUNG),Makanan/Minuman/Pelayanan Restoran,0,0,,01/01/90
65,3070164,https://siva.jsstatic.com/id/3424/images/logo/3424_logo_0_304277.jpg,PT Draco Internasional,Tangerang (Banten),Teknisi atau Elektro,Lainnya/Kategori tidak tersedia,0,0,,01/01/90
66,3070163,,PT Mandala Multifinance Tbk (R4),Jakarta Raya,Branch Sales Manager - R4,Proses desain dan kontrol,0,0,,01/01/90
67,3060952,,PT Fullmoon Jaya Abadi,Jakarta Raya - Jakarta Utara,Marketing,Pemasaran/Pengembangan Bisnis,0,0,,01/01/90
68,3070162,https://siva.jsstatic.com/id/1808/images/logo/1808_logo_0_35253.jpg,PT Indobatt Industri Permai,Sidoarjo (Jawa Timur) - Krian,INTERNAL AUDIT SUPERVISOR,Audit & Pajak,0,0,,01/01/90
69,3070161,https://siva.jsstatic.com/id/165623/images/logo/165623_logo_0_427919.jpg,Coldwell Banker Indonesia,Jakarta Selatan (Jakarta Raya),Legal Litigasi,Properti/Real Estate,0,0,,01/01/90
70,3070160,https://siva.jsstatic.com/id/4650/images/logo/4650_logo_0_633548.jpg,EF English First,Manado (Sulawesi Utara),Academic Manager (TRT EF Manado),Pendidikan,0,0,,01/01/90
71,3070159,https://siva.jsstatic.com/id/51434/images/logo/51434_logo_0_958093.jpg,PT Centrin Online Prima,Surabaya (Jawa Timur),Account Manager Corporate (Surabaya),Penjualan - Korporasi,0,0,,01/01/90
72,3070158,https://siva.jsstatic.com/id/321/images/logo/321_logo_0_12991.png,PT Repex Wahana,"Surabaya (Jawa Timur) - Rpx Station Surabaya,  Jemur Sari",Account Manager Contract Logistics Warehouse  & Distributions (Sales),Penjualan - Korporasi,0,0,,01/01/90
73,3070157,https://siva.jsstatic.com/id/54695/images/logo/54695_logo_0_31976.png,Rumah Belajar O-friends,"Jakarta Raya - Jakarta Barat,  Jakarta Timur,  Jakarta Selatan",GURU,Pendidikan,0,0,,01/01/90
74,3070156,https://siva.jsstatic.com/id/58999/images/logo/58999_logo_0_726568.jpg,PT.Medika Husada,Karawang (Jawa Barat) - Karawang,Apoteker,Farmasi,0,0,,01/01/90
75,3070155,https://siva.jsstatic.com/id/11662/images/logo/11662_logo_0_350052.jpg,PT. Indo Partners Plantation Services,"Penajam Paser Utara (Kalimantan Timur), Riau",GA & Logistic Coordinator,Logistik/Jaringan,0,0,,01/01/90
76,3070154,https://siva.jsstatic.com/id/12651/images/logo/12651_logo_0_749623.jpg,PT Wahana Duta Jaya Rucika,Jakarta Pusat (Jakarta Raya),Sales Project,Penjualan - Teknik/Teknikal/IT,0,0,,01/01/90
77,3070148,https://siva.jsstatic.com/id/58999/images/logo/58999_logo_0_726568.jpg,PT.Medika Husada,"Jakarta Raya - kelapa gading, bintaro, senayan",Fisioterapy,Praktisi/Asisten Medis,0,0,,01/01/90
78,3070147,https://siva.jsstatic.com/id/60282/images/logo/60282_logo_0_129803.jpg,PT Akulaku Silvrr Indonesia,Jakarta Pusat (Jakarta Raya) - Sudirman,Customer Acquisition Manager (Offline),E-commerce,0,0,,01/01/90
79,3070146,https://siva.jsstatic.com/id/11840/images/logo/11840_logo_0_93703.jpg,PT Bali Towerindo Sentra Tbk,"Bandung (Jawa Barat) - Jl. Jenderal Gatot Subroto,  Kota Bandung",Admin Government Relation (Bandung),Staf/Administrasi umum,0,0,,01/01/90
80,3070149,,PT Mandala Multifinance Tbk (R4),Jakarta Raya,Area Sales Manager - R4,Proses desain dan kontrol,0,0,,01/01/90
81,3070153,https://siva.jsstatic.com/id/58999/images/logo/58999_logo_0_726568.jpg,PT.Medika Husada,Karawang (Jawa Barat) - Karawang TImur,Analis Lab,Ilmu Pengetahuan & Teknologi/Lab,0,0,,01/01/90
82,3070152,,PT Kriya perkasa Abadi,Jakarta Raya,Drafter,Arsitek/Desain Interior,0,0,,01/01/90
83,3070151,https://siva.jsstatic.com/id/2701/images/logo/2701_logo_0_6104297.jpg,PT Gilang Agung Persada,Jakarta Raya - Jakarta Selatan,Visual Merchandiser,Seni/Desain Kreatif,0,0,,01/01/90
84,3070150,https://siva.jsstatic.com/id/3424/images/logo/3424_logo_0_304277.jpg,PT Draco Internasional,Tangerang (Banten),Desain Staff,Lainnya/Kategori tidak tersedia,0,0,,01/01/90
85,3070145,https://siva.jsstatic.com/id/58999/images/logo/58999_logo_0_726568.jpg,PT.Medika Husada,Karawang (Jawa Barat) - Karawang Timur,Kasir Rumah Sakit,Penjualan Ritel,0,0,,01/01/90
86,3070144,https://siva.jsstatic.com/id/165297/images/logo/165297_logo_0_935736.jpg,PT Kayu Mebel Indonesia,"Sidoarjo (Jawa Timur) - Jl. Manunggal Jati Jatikalang KM 23 Trosobo,  Krian",MAINTENANCE ELEKTRONIKA,Pemeliharaan,0,0,,01/01/90
87,3070143,https://siva.jsstatic.com/id/58999/images/logo/58999_logo_0_726568.jpg,PT.Medika Husada,Karawang (Jawa Barat) - Karawang Timur,Perawat,Praktisi/Asisten Medis,0,0,,01/01/90
88,3070142,,PT Mandala Multifinance Tbk (R4),Jakarta Raya,NATIONAL SALES & MARKETING MANAGER - R4,Pemasaran/Pengembangan Bisnis,0,0,,01/01/90
89,3070141,https://siva.jsstatic.com/id/23635/images/logo/23635_logo_0_870320.jpg,PT Excelso Multirasa,Manado (Sulawesi Utara),Teknisi (Manado),Teknik Elektrikal,0,0,,01/01/90
90,3070139,https://siva.jsstatic.com/id/58999/images/logo/58999_logo_0_726568.jpg,PT.Medika Husada,Karawang (Jawa Barat) - Karawang,Perawat ICU dan NICU,Praktisi/Asisten Medis,0,0,,01/01/90
91,3070140,https://siva.jsstatic.com/id/54695/images/logo/54695_logo_0_31976.png,Rumah Belajar O-friends,Jakarta Selatan (Jakarta Raya),FRONT OFFICER (FO),Staf/Administrasi umum,0,0,,01/01/90
92,3070138,https://siva.jsstatic.com/id/4650/images/logo/4650_logo_0_633548.jpg,EF English First,Banjarmasin (Kalimantan Selatan),Academic Manager (TRT EF Banjarmasin),Pendidikan,0,0,,01/01/90
93,3070137,https://siva.jsstatic.com/id/58999/images/logo/58999_logo_0_726568.jpg,PT.Medika Husada,Karawang (Jawa Barat),Perawat Kamar Bedah,Praktisi/Asisten Medis,0,0,,01/01/90
94,3070136,https://siva.jsstatic.com/id/15227/images/logo/15227_logo_0_6081652.jpg,PT Trihamas Finance,Bekasi (Jawa Barat) - Ruko Sun City Square Blok A no. 42,Agen Pembiayaan Haji - Penempatan Bekasi atau Kalimalang,Proses desain dan kontrol,0,0,,01/01/90
95,3070135,https://siva.jsstatic.com/id/999/images/logo/999_logo_0_799800.jpg,Kalbe Consumer Health (PT Saka Farma Laboratories),Jakarta Timur (Jakarta Raya),Brand Designer,Seni/Desain Kreatif,0,0,,01/01/90
96,3070134,https://siva.jsstatic.com/id/62296/images/logo/62296_logo_0_188629.jpg,PT Ivonesia Solusi Data,Jakarta Selatan (Jakarta Raya),Education Consultant Agent,Pendidikan,0,0,,01/01/90
97,3070133,https://siva.jsstatic.com/id/58999/images/logo/58999_logo_0_726568.jpg,PT.Medika Husada,Karawang (Jawa Barat),Rekam Medis,Staf/Administrasi umum,0,0,,01/01/90
98,3070131,https://siva.jsstatic.com/id/70409/images/logo/70409_logo_0_934074.jpg,PT Distributor  Indonesia Unggul,Jakarta Raya,Quality Assurance,IT-Perangkat Lunak,0,0,,01/01/90
99,3070130,https://siva.jsstatic.com/id/23635/images/logo/23635_logo_0_870320.jpg,PT Excelso Multirasa,Banyuwangi (Jawa Timur) - Jl. Gajah Mada,Crew Leader (Excelso Banyuwangi),Makanan/Minuman/Pelayanan Restoran,0,0,,01/01/90
100,3070132,https://siva.jsstatic.com/id/14256/images/logo/14256_logo_0.jpg,PT Gelora Djaja,Surabaya (Jawa Timur),Head of Occupational Health,Dokter/Diagnosa,0,0,,01/01/90
101,3070126,https://siva.jsstatic.com/id/14256/images/logo/14256_logo_0.jpg,PT Gelora Djaja,Jakarta Raya,Area Sales Marketing Supervisor (Jakarta),Penjualan Ritel,0,0,,01/01/90
102,3070123,https://siva.jsstatic.com/id/58999/images/logo/58999_logo_0_726568.jpg,PT.Medika Husada,Karawang (Jawa Barat) - Karawang Timur,Supervisor Rawat Inap,Praktisi/Asisten Medis,0,0,,01/01/90
103,3070122,https://siva.jsstatic.com/id/173749/images/logo/173749_logo_0_256207.jpg,PT Duta Daya Digital,Jakarta Barat (Jakarta Raya),Marketing Executive,E-commerce,0,0,,01/01/90
104,3070119,https://siva.jsstatic.com/id/58999/images/logo/58999_logo_0_726568.jpg,PT.Medika Husada,Karawang (Jawa Barat) - Karawang Timur,Supervisor CI,Praktisi/Asisten Medis,0,0,,01/01/90
105,3070118,https://siva.jsstatic.com/id/15227/images/logo/15227_logo_0_6081652.jpg,PT Trihamas Finance,Denpasar (Bali) - Jl. Gatot Subroto Timur No. 521 Blok 3,Collector - Denpasar,Perbankan/Keuangan,0,0,,01/01/90
106,3070092,https://siva.jsstatic.com/id/50623/images/logo/50623_logo_0_902704.png,PT Talenta Guna Nusantara,Cikarang (Jawa Barat),Production Supervisor (Food Company),Manufaktur,0,0,,01/01/90
107,3070117,https://siva.jsstatic.com/id/28959/images/logo/28959_logo_0_83183.jpg,PT DCI Indonesia,Jakarta Raya,Warehouse Staff,Logistik/Jaringan,0,0,,01/01/90
108,3070116,https://siva.jsstatic.com/id/58999/images/logo/58999_logo_0_726568.jpg,PT.Medika Husada,Karawang (Jawa Barat) - Karawang,Okupasi Terapi,Dokter/Diagnosa,0,0,,01/01/90
109,3070115,https://siva.jsstatic.com/id/4650/images/logo/4650_logo_0_633548.jpg,EF English First,Tangerang (Banten),Academic Manager (TRT EF Cikupa),Pendidikan,0,0,,01/01/90
110,3070113,https://siva.jsstatic.com/id/18163/images/logo/18163_logo_0_443535.jpg,PT Jaya Swarasa Agung,Jakarta Pusat (Jakarta Raya),ACCOUNTING MANAGER,Akuntansi Umum/Pembiayaan,0,0,,01/01/90
111,3070114,https://siva.jsstatic.com/id/170371/images/logo/170371_logo_0_296570.jpg,PT Multi Inti Sarana Group (MIS Group),Jakarta Raya,Senior Business Analyst,IT-Perangkat Lunak,0,0,,01/01/90
112,3070065,,PT Multi Mahkota Mineral,"Jakarta Selatan (Jakarta Raya), Sulawesi Tengah",Accounting,Akuntansi Umum/Pembiayaan,0,0,,01/01/90
113,3070112,https://siva.jsstatic.com/id/3202/images/logo/3202_logo_0_13014.jpg,PT Suprabakti Mandiri,Jakarta Utara (Jakarta Raya) - Sunter,Staff Engineer,Mekanik/Otomotif,0,0,,01/01/90
114,3070110,https://siva.jsstatic.com/id/54592/images/logo/54592_logo_0_45457.png,JD .ID (PT Ritel Bersama Nasional),Jakarta Raya,Social Media Manager,Digital Marketing,0,0,,01/01/90
115,3070109,https://siva.jsstatic.com/id/175388/images/logo/175388_logo_0_799390.jpg,PT Karsa Lintas Buwana (Kalbe E-Health),Jakarta Raya,Senior Account Executive - PT Medika Komunika Teknologi,Penjualan - Korporasi,0,0,,01/01/90
116,3070108,https://siva.jsstatic.com/id/1297/images/logo/1297_logo_0.jpg,PT Multisari Langgengjaya,Tangerang (Banten) - Kota Tangerang,KEY ACCOUNT MANAGER (KAM),Penjualan Ritel,51,200," 
Tanggung jawab utama:

Melakukan dan mengontrol aktivitas penjualan untuk memastikan tercapainya target penjualan yang telah ditetapkan.
Mengontrol aktivitas penagihan sesuai dengan TOP yang telah ditetapkan
Menjalankan dan memonitor aktivitas promosi

Kualifikasi:


Usia Maksimal 30 tahun
Pendidikan S1/Sederajat
Kandidat harus memiliki setidaknya Gelar Sarjana di bidang apapun.
Setidaknya memiliki 3 tahun pengalaman sebagai Key Account Manager diperusahaan distribusi/food industry.
Kemampuan yang harus dimiliki: Menguasai proses penjualan ke modern market dan general trade/traditional trade, Memiliki kemampuan menjual dan negosiasi yang baik, Memiliki kemampuan teknis, analytical & problem solving, business partnering, jiwa pemimpin, berorientasi terhadap target dan dapat bekerja sama dalam berbagai level
Memiliki SIM A atau SIM C
Diutamakan domisili di Jakarta dan Tangerang
 ",24/09/19
